hyb,ch,x,y,z,int
0,1,1519.8087988267691,1912.879692384893,1.0786239836948859,1325.218748644776
0,1,1546.6666263550767,1917.8881077877584,1.1256390968740801,2456.3046327405946
1,1,1908.8852102146748,2950.985921602408,9890.376198117196,0.029001781396786133
1,1,11612.449045571875,346.6206229947845,9979.901509624215,0.00834502026541777
2,1,1496.9746893792862,1885.2955133518922,1.091252455246133,1699.1830290788225
2,1,1552.0960529300198,1933.3281057644915,1.1114177683761026,1402.2882294596466
3,1,2016.4788934919127,7602.841617981645,5372.253855795425,0.07380080208296917
3,1,9493.439929426568,9169.761890414995,2650.0513385081736,0.018978622033138406
4,1,1481.6961871685917,1865.606739017745,1.1037646981739744,2310.145000437514
5,1,1462.7284146944517,1961.9374761311192,1.1119451654672954,1656.868808212019
5,1,1523.5865919157495,1962.64649970758,1.1052059840697992,2007.786869679179
6,1,10688.891071682305,6459.679502927545,2986.937920877233,0.08289182945937534
6,1,406.8840748990946,10796.483699046556,9969.239336857518,0.08532490594714498
7,1,141.4544572207241,3978.4277413962786,1850.0785264429574,0.03598173288129393
7,1,5833.164217490333,10563.79146066596,5730.127849398897,0.016742728904620252
8,1,1508.6215247824741,1875.7034373713682,1.07142769804509,2439.1785217704914
8,1,1498.329230463816,1920.3327617935172,1.1020970029372,1676.2656823946697
8,1,1521.068604061871,1936.817285715265,1.0678758250930072,1424.6534482205868
8,1,1516.0975598787963,1924.1691289734827,1.0447042590601214,1374.8450865215725
9,1,1552.150381872716,1931.8289299721068,1.0711675187870997,1240.414150118006
10,1,1506.9893925488886,1914.5921029353794,1.0724121921213277,1365.834218003487
11,1,1530.3794029680635,1916.6869941969155,1.10243228468067,2483.012026883473
11,1,1490.1660546138226,1886.0561852568167,1.1201153473045316,2102.3797347721247
11,1,1498.2443239386084,1872.495925134292,1.092202760449823,1200.5567011078256
11,1,1531.5031289334906,1947.6881367416445,1.1055186478234884,3965.2609694814723
11,1,1546.337881375087,1963.643892462325,1.1306625750319008,2344.45033593208
12,1,1411.2108368037984,1965.0377558922467,1.0720906610609018,839.8700844231828
13,1,1480.8682728467056,1914.065721540028,1.0924024299191506,2039.518483272008
13,1,1512.2430807474937,1868.2182751484409,1.0978319648001458,1941.6339351629945
13,1,1540.7560321663686,1945.628630844718,1.0146210221035223,1834.34415758298
14,1,1504.0830394295813,1906.501408483115,1.10006073848398,2714.919810121131
15,1,1508.1643987836985,1895.344349190358,1.1041838871530354,2902.865739521655
15,1,1513.9066375930795,1889.3800821228242,1.0939605286410958,1597.7944337011554
15,1,1524.090667359415,1930.4763265712784,1.0893747349231178,1279.4385118077464
16,1,1539.0496662015232,1911.8860397938154,1.083057506594097,1291.7141396131547
17,1,1548.2615590793148,1907.3883454015802,1.0802361988903024,2116.0060604635287
17,1,1472.5290161212342,1861.8242377203405,1.1024057714263442,1213.764487563959
17,1,1542.578424838685,1948.0765903592223,1.0895395509231258,2228.3518474063785
